sample_id,original_label,original_label_name,desired_counterfactual_label,desired_counterfactual_label_name,counterfactual_predicted_label,counterfactual_predicted_label_name,counterfactual_found,counterfactual_reconstruction_mse,counterfactual_reconstruction_mae,changed_feature_count,selected_feature_count,changed_feature_fraction,dice_proximity_loss,dice_proximity_score,dice_sparsity_loss,dice_sparsity_score,dice_plausibility_distance,dice_plausibility_score,dice_nearest_train_index,dice_nearest_train_label,forecast_lag_min,window_size,top_percent,error
FL_M5.8@9985:Primary_ar5298_s2015-03-09T09:24:00_e2015-03-09T21:12:00,0,FL,1,NF,1,NF,True,0.002441330347210169,0.024423977360129356,13,168,0.07738095238095238,1.2359531457565736,0.4472365630280829,0.07738095238095238,0.9226190476190477,2.232888447822922,0.30932091104888443,1407,1,6,12,1.0,
FL_M5.8@9985:Primary_ar5298_s2015-03-09T10:24:00_e2015-03-09T22:12:00,0,FL,1,NF,0,FL,True,0.0008420538506470621,0.012911543250083923,23,168,0.13690476190476192,0.2954426042128453,0.7719369401222016,0.13690476190476192,0.8630952380952381,1.078462715111033,0.4811248201517915,139,0,6,12,1.0,
FL_M5.8@9985:Primary_ar5298_s2015-03-09T11:24:00_e2015-03-09T23:12:00,0,FL,1,NF,1,NF,True,0.004942024126648903,0.0430060476064682,21,168,0.125,0.22722742932020953,0.8148448902856774,0.125,0.875,1.1491289646139822,0.4653047892729025,278,1,6,12,1.0,
FL_M5.1@9986:Primary_ar5298_s2015-03-09T12:24:00_e2015-03-10T00:12:00,0,FL,1,NF,0,FL,True,0.006171869114041328,0.05055013671517372,19,168,0.1130952380952381,3.1607921791039733,0.24033884821792517,0.1130952380952381,0.8869047619047619,4.003978226536207,0.19984099744818593,1534,0,6,12,1.0,
FL_M5.1@9986:Primary_ar5298_s2015-03-09T13:24:00_e2015-03-10T01:12:00,0,FL,1,NF,1,NF,True,0.0033986279740929604,0.03218157961964607,23,168,0.13690476190476192,0.7538774168242115,0.5701652751825292,0.13690476190476192,0.8630952380952381,1.73782125754554,0.3652539395126551,443,1,6,12,1.0,
FL_M5.1@9986:Primary_ar5298_s2015-03-09T14:24:00_e2015-03-10T02:12:00,0,FL,1,NF,1,NF,True,0.00254994654096663,0.019677329808473587,24,168,0.14285714285714285,0.2880104506066001,0.7763912160254919,0.14285714285714285,0.8571428571428572,1.1729097631074843,0.46021239214733756,1403,1,6,12,1.0,
FL_M5.1@9986:Primary_ar5298_s2015-03-09T15:24:00_e2015-03-10T03:12:00,0,FL,1,NF,0,FL,True,0.0008376121986657381,0.012112357653677464,18,168,0.10714285714285714,0.2568434402140495,0.7956440460314553,0.10714285714285714,0.8928571428571429,1.1339286468107983,0.4686192303076868,1466,0,6,12,1.0,
FL_M2.9@10004:Primary_ar5298_s2015-03-09T16:24:00_e2015-03-10T04:12:00,0,FL,1,NF,1,NF,True,0.0034802923910319805,0.031435344368219376,17,168,0.10119047619047619,0.24675967157602216,0.8020792000240956,0.10119047619047619,0.8988095238095238,1.106445843774151,0.4747333063205104,443,1,6,12,1.0,
FL_M2.9@10004:Primary_ar5298_s2015-03-09T17:24:00_e2015-03-10T05:12:00,0,FL,1,NF,0,FL,True,0.007499780040234327,0.05017532408237457,22,168,0.13095238095238096,0.23109787178355187,0.8122831034962728,0.13095238095238096,0.8690476190476191,1.1154467511567527,0.47271338758736775,422,0,6,12,1.0,
FL_M2.9@10004:Primary_ar5298_s2015-03-09T18:24:00_e2015-03-10T06:12:00,0,FL,1,NF,1,NF,True,0.005895021837204695,0.0418928824365139,19,168,0.1130952380952381,0.36190920773938096,0.7342633373188582,0.1130952380952381,0.8869047619047619,1.2327981247952406,0.4478685237572498,554,1,6,12,1.0,
FL_X2.1@10019:Primary_ar5298_s2015-03-10T09:24:00_e2015-03-10T21:12:00,0,FL,1,NF,0,FL,True,0.005650993436574936,0.036951348185539246,17,168,0.10119047619047619,2.7786891081642513,0.2646420415586442,0.10119047619047619,0.8988095238095238,3.5866615024274737,0.21802350129189907,1424,0,6,12,1.0,
FL_X2.1@10019:Primary_ar5298_s2015-03-10T10:24:00_e2015-03-10T22:12:00,0,FL,1,NF,0,FL,True,0.0055035073310136795,0.0424160435795784,19,168,0.1130952380952381,10.874666381070547,0.0842128922117849,0.1130952380952381,0.8869047619047619,11.825007779712836,0.07797266225302757,570,0,6,12,1.0,
FL_X2.1@10019:Primary_ar5298_s2015-03-10T11:24:00_e2015-03-10T23:12:00,0,FL,1,NF,1,NF,True,0.006155658047646284,0.042760059237480164,22,168,0.13095238095238096,0.28512028482755186,0.7781372777367593,0.13095238095238096,0.8690476190476191,1.0950972193928605,0.4773048194344846,397,1,6,12,1.0,
FL_X2.1@10019:Primary_ar5298_s2015-03-10T12:24:00_e2015-03-11T00:12:00,0,FL,1,NF,0,FL,True,0.003486266592517495,0.027748260647058487,21,168,0.125,3.9363100432616798,0.20258046825179715,0.125,0.875,4.673477302578951,0.17625874691442536,1534,0,6,12,1.0,
FL_X2.1@10019:Primary_ar5298_s2015-03-10T13:24:00_e2015-03-11T01:12:00,0,FL,1,NF,1,NF,True,0.008132867515087128,0.047591984272003174,13,168,0.07738095238095238,0.31389790017515085,0.7610941457983104,0.07738095238095238,0.9226190476190477,1.2023187407200926,0.4540668802886497,660,1,6,12,1.0,
FL_X2.1@10019:Primary_ar5298_s2015-03-10T14:24:00_e2015-03-11T02:12:00,0,FL,1,NF,1,NF,True,0.0031082555651664734,0.026321828365325928,14,168,0.08333333333333333,11.721525344555985,0.07860692589257288,0.08333333333333333,0.9166666666666666,12.520428044241003,0.07396215539388547,73,1,6,12,1.0,
FL_X2.1@10019:Primary_ar5298_s2015-03-10T15:24:00_e2015-03-11T03:12:00,0,FL,1,NF,1,NF,True,0.0052137658931314945,0.04429022967815399,18,168,0.10714285714285714,35.714870786207655,0.027236920043190265,0.10714285714285714,0.8928571428571429,36.58223119275317,0.026608319098223896,73,1,6,12,1.0,
NF_FQ_ar5125_s2015-01-27T13:24:00_e2015-01-28T01:12:00,1,NF,0,FL,0,FL,True,0.03103078156709671,0.14124293625354767,66,168,0.39285714285714285,499.34166074921313,0.001998634290221999,0.39285714285714285,0.6071428571428572,490.31774548348795,0.0020353427271712654,1608,0,6,12,1.0,
NF_FQ_ar5125_s2015-01-27T21:24:00_e2015-01-28T09:12:00,1,NF,0,FL,0,FL,True,0.04281296581029892,0.16555094718933105,76,168,0.4523809523809524,404.4365306257449,0.002466477301531301,0.4523809523809524,0.5476190476190477,384.08170999311267,0.0025968514578837967,926,0,6,12,1.0,
NF_C1.9@9782:Primary_ar5111_s2015-01-28T01:24:00_e2015-01-28T13:12:00,1,NF,0,FL,0,FL,True,0.018671127036213875,0.0959945023059845,41,168,0.24404761904761904,119.1717730824604,0.008321421697870866,0.24404761904761904,0.7559523809523809,119.6432530314951,0.008288901160008843,34,0,6,12,1.0,
NF_FQ_ar5124_s2015-01-28T05:12:00_e2015-01-28T17:00:00,1,NF,0,FL,0,FL,True,0.03314004838466644,0.15105187892913818,68,168,0.40476190476190477,498.6440043926496,0.002001424997014757,0.40476190476190477,0.5952380952380952,494.19156543819054,0.0020194205026798245,926,0,6,12,1.0,
NF_FQ_ar5124_s2015-01-29T01:12:00_e2015-01-29T13:00:00,1,NF,0,FL,0,FL,True,0.020383333787322044,0.11625204980373383,72,168,0.42857142857142855,462.42510471546217,0.0021578459816370735,0.42857142857142855,0.5714285714285714,435.39049720612473,0.002291525609293137,891,0,6,12,1.0,
NF_FQ_ar5130_s2015-01-29T16:36:00_e2015-01-30T04:24:00,1,NF,0,FL,0,FL,True,0.04553643614053726,0.1773781180381775,70,168,0.4166666666666667,641.9866055522065,0.0015552423508747668,0.4166666666666667,0.5833333333333333,637.6862429963878,0.001565714012107907,878,0,6,12,1.0,
NF_FQ_ar5130_s2015-01-29T20:36:00_e2015-01-30T08:24:00,1,NF,0,FL,0,FL,True,0.028762228786945343,0.13321414589881897,64,168,0.38095238095238093,495.88008922592405,0.0020125580027927316,0.38095238095238093,0.6190476190476191,494.82162951742663,0.0020168543291935047,842,0,6,12,1.0,
NF_FQ_ar5125_s2015-01-30T00:24:00_e2015-01-30T12:12:00,1,NF,0,FL,0,FL,True,0.039738938212394714,0.16292858123779297,71,168,0.4226190476190476,602.734238859889,0.0016563579396928552,0.4226190476190476,0.5773809523809523,592.2952042312832,0.0016855015730249724,890,0,6,12,1.0,
NF_FQ_ar5118_s2015-01-30T03:48:00_e2015-01-30T15:36:00,1,NF,0,FL,0,FL,True,0.04146504029631615,0.15543287992477417,59,168,0.35119047619047616,430.9572701672444,0.002315043799616619,0.35119047619047616,0.6488095238095238,429.9361466089115,0.002320529405270643,1515,0,6,12,1.0,
NF_FQ_ar5132_s2015-01-30T07:12:00_e2015-01-30T19:00:00,1,NF,0,FL,0,FL,True,0.029886556789278984,0.13281993567943573,63,168,0.375,451.36987970654235,0.002210580422924514,0.375,0.625,439.24795668100495,0.002271447226101677,842,0,6,12,1.0,
NF_FQ_ar5118_s2015-01-30T10:48:00_e2015-01-30T22:36:00,1,NF,0,FL,0,FL,True,0.03419820964336395,0.15000241994857788,63,168,0.375,366.1894311596532,0.0027233899321170876,0.375,0.625,365.8233205353669,0.0027261080308103964,1607,0,6,12,1.0,
NF_FQ_ar5132_s2015-01-30T14:12:00_e2015-01-31T02:00:00,1,NF,0,FL,0,FL,True,0.03233309090137482,0.1359051614999771,59,168,0.35119047619047616,480.10554701744513,0.0020785459785267026,0.35119047619047616,0.6488095238095238,472.2114460214164,0.0021132202283094025,911,0,6,12,1.0,
NF_FQ_ar5125_s2015-01-30T17:24:00_e2015-01-31T05:12:00,1,NF,0,FL,0,FL,True,0.01865800842642784,0.10889111459255219,72,168,0.42857142857142855,422.3134581622951,0.0023623156332927353,0.42857142857142855,0.5714285714285714,413.03966054999864,0.002415227562189642,884,0,6,12,1.0,
NF_FQ_ar5135_s2015-01-31T00:00:00_e2015-01-31T11:48:00,1,NF,0,FL,0,FL,True,0.028954217210412025,0.12739109992980957,48,168,0.2857142857142857,308.4274779483742,0.003231775040246565,0.2857142857142857,0.7142857142857143,308.7581143625852,0.003228325437277995,189,0,6,12,1.0,
NF_FQ_ar5132_s2015-01-31T03:12:00_e2015-01-31T15:00:00,1,NF,0,FL,0,FL,True,0.032957836985588074,0.14346718788146973,54,168,0.32142857142857145,377.088835110458,0.002644881062694834,0.32142857142857145,0.6785714285714286,377.4075188546913,0.0026426536212246898,28,0,6,12,1.0,
NF_FQ_ar5125_s2015-01-31T06:24:00_e2015-01-31T18:12:00,1,NF,0,FL,0,FL,True,0.023765387013554573,0.12642252445220947,61,168,0.3630952380952381,507.1956414870287,0.0019677461165820017,0.3630952380952381,0.6369047619047619,499.0395326186729,0.0019998418820269433,921,0,6,12,1.0,
NF_FQ_ar5138_s2015-01-31T09:24:00_e2015-01-31T21:12:00,1,NF,0,FL,0,FL,True,0.015041815117001534,0.09864545613527298,72,168,0.42857142857142855,503.1139663472554,0.0019836784274117033,0.42857142857142855,0.5714285714285714,483.09658725847993,0.0020657034697624446,895,0,6,12,1.0,
NF_FQ_ar5118_s2015-01-31T15:48:00_e2015-02-01T03:36:00,1,NF,0,FL,0,FL,True,0.04583415761590004,0.1729786992073059,62,168,0.36904761904761907,581.1269142017801,0.0017178384568787939,0.36904761904761907,0.6309523809523809,569.6859504860375,0.001752277236102146,892,0,6,12,1.0,
NF_FQ_ar5134_s2015-01-31T18:48:00_e2015-02-01T06:36:00,1,NF,0,FL,0,FL,True,0.026603154838085175,0.1293339729309082,71,168,0.4226190476190476,413.8028205516049,0.0024107839929106553,0.4226190476190476,0.5773809523809523,374.2355739969745,0.0026649925254903016,926,0,6,12,1.0,
NF_FQ_ar5113_s2015-01-31T21:48:00_e2015-02-01T09:36:00,1,NF,0,FL,0,FL,True,0.02712581492960453,0.13608916103839874,49,168,0.2916666666666667,435.84084994772064,0.0022891632046766596,0.2916666666666667,0.7083333333333333,436.3420489977904,0.0022865397971486897,1333,0,6,12,1.0,
NF_FQ_ar5130_s2015-02-01T00:36:00_e2015-02-01T12:24:00,1,NF,0,FL,0,FL,True,0.02345394343137741,0.12254033982753754,74,168,0.44047619047619047,444.9584519048107,0.0022423613583927517,0.44047619047619047,0.5595238095238095,440.04229116646127,0.0022673562604511614,924,0,6,12,1.0,
NF_FQ_ar5141_s2015-02-01T03:24:00_e2015-02-01T15:12:00,1,NF,0,FL,0,FL,True,0.02639012783765793,0.1319611817598343,68,168,0.40476190476190477,477.8367574586897,0.0020883943941715295,0.40476190476190477,0.5952380952380952,460.51335299570314,0.0021667845437384568,926,0,6,12,1.0,
NF_FQ_ar5125_s2015-02-01T06:24:00_e2015-02-01T18:12:00,1,NF,0,FL,0,FL,True,0.035965994000434875,0.15277616679668427,77,168,0.4583333333333333,452.88454029012826,0.0022032034828963075,0.4583333333333333,0.5416666666666667,431.22541865935756,0.0023136075687119942,926,0,6,12,1.0,
NF_FQ_ar5132_s2015-02-01T09:12:00_e2015-02-01T21:00:00,1,NF,0,FL,0,FL,True,0.03596098721027374,0.15419304370880127,72,168,0.42857142857142855,690.2835356396569,0.0014465844309089213,0.42857142857142855,0.5714285714285714,649.8826625117725,0.0015363752295090715,926,0,6,12,1.0,
NF_FQ_ar5132_s2015-02-01T12:12:00_e2015-02-02T00:00:00,1,NF,0,FL,0,FL,True,0.023318849503993988,0.12197834998369217,72,168,0.42857142857142855,464.81056841300733,0.00214679543104174,0.42857142857142855,0.5714285714285714,454.20608436219464,0.0021968071920680397,885,0,6,12,1.0,
NF_FQ_ar5140_s2015-02-01T15:12:00_e2015-02-02T03:00:00,1,NF,0,FL,0,FL,True,0.030803270637989044,0.14099304378032684,59,168,0.35119047619047616,235.48955790678625,0.004228516509782457,0.35119047619047616,0.6488095238095238,235.84990730032573,0.004222083138635135,34,0,6,12,1.0,
NF_FQ_ar5140_s2015-02-01T18:12:00_e2015-02-02T06:00:00,1,NF,0,FL,0,FL,True,0.03681100159883499,0.15780727565288544,70,168,0.4166666666666667,381.34736296748713,0.0026154227722110244,0.4166666666666667,0.5833333333333333,378.8041150562587,0.00263293619094115,907,0,6,12,1.0,
NF_FQ_ar5131_s2015-02-01T21:12:00_e2015-02-02T09:00:00,1,NF,0,FL,0,FL,True,0.0436214916408062,0.16264237463474274,76,168,0.4523809523809524,693.0891779196887,0.0014407370577325259,0.4523809523809524,0.5476190476190477,650.5184716630132,0.001534875899139868,923,0,6,12,1.0,
NF_FQ_ar5114_s2015-02-02T00:12:00_e2015-02-02T12:00:00,1,NF,0,FL,0,FL,True,0.03489702194929123,0.152024507522583,67,168,0.39880952380952384,395.0778552506186,0.002524756147670132,0.39880952380952384,0.6011904761904762,390.3545434286626,0.0025552277769384916,921,0,6,12,1.0,
NF_FQ_ar5139_s2015-02-02T02:48:00_e2015-02-02T14:36:00,1,NF,0,FL,0,FL,True,0.020177025347948074,0.11174318194389343,57,168,0.3392857142857143,516.1851103568845,0.0019335436770597442,0.3392857142857143,0.6607142857142857,512.8637739042324,0.001946041053647747,922,0,6,12,1.0,
NF_FQ_ar5113_s2015-02-02T05:48:00_e2015-02-02T17:36:00,1,NF,0,FL,0,FL,True,0.025195753201842308,0.12147191911935806,44,168,0.2619047619047619,401.3748236911124,0.002485244953515435,0.2619047619047619,0.7380952380952381,401.78987658396574,0.002482684044795102,702,0,6,12,1.0,
NF_FQ_ar5130_s2015-02-02T11:36:00_e2015-02-02T23:24:00,1,NF,0,FL,0,FL,True,0.037922922521829605,0.15636175870895386,65,168,0.3869047619047619,468.46753485575357,0.0021300727435971806,0.3869047619047619,0.6130952380952381,466.623583595774,0.002138472128181683,879,0,6,12,1.0,
NF_FQ_ar5131_s2015-02-02T15:12:00_e2015-02-03T03:00:00,1,NF,0,FL,0,FL,True,0.03661380335688591,0.15675650537014008,80,168,0.47619047619047616,558.997577978176,0.001785722009031567,0.47619047619047616,0.5238095238095238,534.6599703282881,0.001866855944802322,894,0,6,12,1.0,
NF_FQ_ar5138_s2015-02-02T18:24:00_e2015-02-03T06:12:00,1,NF,0,FL,0,FL,True,0.025419769808650017,0.126779243350029,75,168,0.44642857142857145,397.1457195338301,0.0025116432274365588,0.44642857142857145,0.5535714285714286,390.9528397961988,0.002551327349790254,924,0,6,12,1.0,
NF_FQ_ar5139_s2015-02-02T21:48:00_e2015-02-03T09:36:00,1,NF,0,FL,0,FL,True,0.023425191640853882,0.12388065457344055,66,168,0.39285714285714285,527.0445779329415,0.0018937795061063842,0.39285714285714285,0.6071428571428572,492.33006750721154,0.002027040445868185,918,0,6,12,1.0,
NF_FQ_ar5150_s2015-02-03T01:12:00_e2015-02-03T13:00:00,1,NF,0,FL,0,FL,True,0.011687595397233963,0.08263296633958817,58,168,0.34523809523809523,263.44911658585767,0.0037814457953590248,0.34523809523809523,0.6547619047619048,263.1302705672459,0.003786010584293883,1550,0,6,12,1.0,
NF_FQ_ar5135_s2015-02-03T05:00:00_e2015-02-03T16:48:00,1,NF,0,FL,0,FL,True,0.037190161645412445,0.15269960463047028,65,168,0.3869047619047619,430.4553930216772,0.0023177367027366327,0.3869047619047619,0.6130952380952381,423.3551368964136,0.0023565167781722956,921,0,6,12,1.0,
NF_FQ_ar5132_s2015-02-03T08:12:00_e2015-02-03T20:00:00,1,NF,0,FL,0,FL,True,0.013405525125563145,0.09252277761697769,63,168,0.375,415.9608907311981,0.00239830646525712,0.375,0.625,390.4842163714872,0.002554381398230063,895,0,6,12,1.0,
NF_FQ_ar5150_s2015-02-03T11:12:00_e2015-02-03T23:00:00,1,NF,0,FL,0,FL,True,0.03313961997628212,0.14522993564605713,51,168,0.30357142857142855,464.46090240831984,0.002148408158077179,0.30357142857142855,0.6964285714285714,463.8059581927237,0.0021514354159491377,695,0,6,12,1.0,
NF_FQ_ar5130_s2015-02-03T17:36:00_e2015-02-04T05:24:00,1,NF,0,FL,0,FL,True,0.02102513425052166,0.11844134330749512,77,168,0.4583333333333333,630.8245985186089,0.001582717738981078,0.4583333333333333,0.5416666666666667,570.675372239281,0.0017492444988192336,895,0,6,12,1.0,
NF_C3.0@9825:Primary_ar5144_s2015-02-03T20:48:00_e2015-02-04T08:36:00,1,NF,0,FL,0,FL,True,0.014834035187959671,0.08644469827413559,33,168,0.19642857142857142,165.09303235188688,0.006020722156973971,0.19642857142857142,0.8035714285714286,165.63861058503468,0.00600101018899042,441,0,6,12,1.0,
NF_FQ_ar5113_s2015-02-03T23:48:00_e2015-02-04T11:36:00,1,NF,0,FL,0,FL,True,0.022653205320239067,0.11855985224246979,46,168,0.27380952380952384,386.44471223865685,0.00258101341536447,0.27380952380952384,0.7261904761904762,386.84848345939776,0.0025783264409868084,68,0,6,12,1.0,
NF_FQ_ar5132_s2015-02-04T20:12:00_e2015-02-05T08:00:00,1,NF,0,FL,0,FL,True,0.012874152511358261,0.09276529401540756,68,168,0.40476190476190477,330.4927952141921,0.003016656815584351,0.40476190476190477,0.5952380952380952,307.7521787871513,0.003238843540888447,891,0,6,12,1.0,
NF_FQ_ar5135_s2015-02-04T23:00:00_e2015-02-05T10:48:00,1,NF,0,FL,0,FL,True,0.045472726225852966,0.16392773389816284,71,168,0.4226190476190476,731.7596234990858,0.001364704014701006,0.4226190476190476,0.5773809523809523,707.923108428,0.0014105902150903895,918,0,6,12,1.0,
NF_FQ_ar5135_s2015-02-05T02:00:00_e2015-02-05T13:48:00,1,NF,0,FL,0,FL,True,0.026782361790537834,0.13387300074100494,56,168,0.3333333333333333,521.2022080969853,0.0019149670079799364,0.3333333333333333,0.6666666666666667,508.6257905450295,0.001962224083931329,924,0,6,12,1.0,
NF_FQ_ar5135_s2015-02-05T05:00:00_e2015-02-05T16:48:00,1,NF,0,FL,0,FL,True,0.03183587267994881,0.13457688689231873,60,168,0.35714285714285715,587.4474780148441,0.0016993870096504587,0.35714285714285715,0.6428571428571428,572.7519970565262,0.00174291332340492,924,0,6,12,1.0,
NF_FQ_ar5132_s2015-02-05T08:12:00_e2015-02-05T20:00:00,1,NF,0,FL,0,FL,True,0.031376421451568604,0.14274105429649353,71,168,0.4226190476190476,503.0637637746913,0.0019838759932106218,0.4226190476190476,0.5773809523809523,494.8798396751178,0.0020166175754496554,884,0,6,12,1.0,
NF_C1.1@9829:Primary_ar5151_s2015-02-05T11:24:00_e2015-02-05T23:12:00,1,NF,0,FL,0,FL,True,0.004914222750812769,0.050109684467315674,13,168,0.07738095238095238,109.91482978892832,0.00901592692251349,0.07738095238095238,0.9226190476190477,110.50240923129348,0.00896841608081906,734,0,6,12,1.0,
NF_FQ_ar5152_s2015-02-05T15:12:00_e2015-02-06T03:00:00,1,NF,0,FL,0,FL,True,0.04423118382692337,0.17198322713375092,67,168,0.39880952380952384,500.93933251300905,0.0019922726417820275,0.39880952380952384,0.6011904761904762,499.87451318610675,0.001996508054759888,877,0,6,12,1.0,
NF_FQ_ar5140_s2015-02-05T19:12:00_e2015-02-06T07:00:00,1,NF,0,FL,0,FL,True,0.03358541429042816,0.14988063275814056,56,168,0.3333333333333333,685.5209166812937,0.0014566198577518855,0.3333333333333333,0.6666666666666667,663.4050396347169,0.0015051059825641746,926,0,6,12,1.0,
NF_FQ_ar5173_s2015-02-05T22:12:00_e2015-02-06T10:00:00,1,NF,0,FL,0,FL,True,0.03925719112157822,0.1609162539243698,61,168,0.3630952380952381,756.835915546244,0.0013195468563656097,0.3630952380952381,0.6369047619047619,739.8906450664238,0.001349726854643098,895,0,6,12,1.0,
NF_FQ_ar5140_s2015-02-06T05:12:00_e2015-02-06T17:00:00,1,NF,0,FL,0,FL,True,0.020241230726242065,0.1108563244342804,63,168,0.375,558.3317642711801,0.001787847685180224,0.375,0.625,530.084662620427,0.0018829389556570808,890,0,6,12,1.0,
NF_FQ_ar5154_s2015-02-06T08:12:00_e2015-02-06T20:00:00,1,NF,0,FL,0,FL,True,0.023538757115602493,0.12378646433353424,74,168,0.44047619047619047,379.00759026789717,0.0026315263842362244,0.44047619047619047,0.5595238095238095,368.5837189900401,0.0027057468947298217,909,0,6,12,1.0,
NF_FQ_ar5152_s2015-02-06T11:12:00_e2015-02-06T23:00:00,1,NF,0,FL,0,FL,True,0.03123454935848713,0.1404167264699936,69,168,0.4107142857142857,570.5766515022367,0.0017495466222627654,0.4107142857142857,0.5892857142857143,527.9989340111041,0.0018903629775159608,885,0,6,12,1.0,
NF_FQ_ar5152_s2015-02-06T14:12:00_e2015-02-07T02:00:00,1,NF,0,FL,0,FL,True,0.033329084515571594,0.14089004695415497,76,168,0.4523809523809524,535.8470294747253,0.0018627280120716023,0.4523809523809524,0.5476190476190477,511.99158701920317,0.0019493497072936722,894,0,6,12,1.0,
NF_FQ_ar5150_s2015-02-06T17:12:00_e2015-02-07T05:00:00,1,NF,0,FL,0,FL,True,0.04680144786834717,0.1757781058549881,65,168,0.3869047619047619,793.3304767795793,0.0012589218583860184,0.3869047619047619,0.6130952380952381,754.0368765625511,0.0013244386215315602,890,0,6,12,1.0,
NF_FQ_ar5135_s2015-02-06T20:00:00_e2015-02-07T07:48:00,1,NF,0,FL,0,FL,True,0.03707281872630119,0.15134412050247192,68,168,0.40476190476190477,534.3498280048955,0.0018679374638574753,0.40476190476190477,0.5952380952380952,522.6882178078629,0.0019095331267637802,842,0,6,12,1.0,
NF_C1.9@9835:Primary_ar5144_s2015-02-06T22:48:00_e2015-02-07T10:36:00,1,NF,0,FL,0,FL,True,0.008910915814340115,0.06664714217185974,18,168,0.10714285714285714,38.5096609215141,0.0253102653041366,0.10714285714285714,0.8928571428571429,39.2345495598161,0.024854261099986095,86,0,6,12,1.0,
NF_FQ_ar5157_s2015-02-07T04:12:00_e2015-02-07T16:00:00,1,NF,0,FL,0,FL,True,0.03478212654590607,0.14993834495544434,68,168,0.40476190476190477,640.3517135781183,0.0015592068732785843,0.40476190476190477,0.5952380952380952,627.4966998962154,0.0015910982510570564,880,0,6,12,1.0,
NF_FQ_ar5178_s2015-02-07T06:48:00_e2015-02-07T18:36:00,1,NF,0,FL,0,FL,True,0.042968496680259705,0.1601928323507309,64,168,0.38095238095238093,566.5024571731956,0.0017621069078381292,0.38095238095238093,0.6190476190476191,550.5946930553209,0.0018129253464367672,891,0,6,12,1.0,
NF_FQ_ar5159_s2015-02-07T09:12:00_e2015-02-07T21:00:00,1,NF,0,FL,0,FL,True,0.02535206638276577,0.12688708305358887,78,168,0.4642857142857143,607.6337138362834,0.001643024330178644,0.4642857142857143,0.5357142857142857,590.4162098001448,0.0016908565971465788,892,0,6,12,1.0,
NF_FQ_ar5181_s2015-02-07T11:48:00_e2015-02-07T23:36:00,1,NF,0,FL,0,FL,True,0.00937366671860218,0.07802756875753403,69,168,0.4107142857142857,325.4562922798144,0.0030631971986708507,0.4107142857142857,0.5892857142857143,317.16360918735563,0.003143037013422658,1604,0,6,12,1.0,
NF_FQ_ar5141_s2015-02-07T14:24:00_e2015-02-08T02:12:00,1,NF,0,FL,0,FL,True,0.050540413707494736,0.17274604737758636,69,168,0.4107142857142857,940.2722952224422,0.0010623918339843193,0.4107142857142857,0.5892857142857143,885.6949406138519,0.0011277835862102787,895,0,6,12,1.0,
NF_FQ_ar5152_s2015-02-07T17:12:00_e2015-02-08T05:00:00,1,NF,0,FL,0,FL,True,0.03486495465040207,0.15212471783161163,68,168,0.40476190476190477,561.7024072632294,0.0017771383009779892,0.40476190476190477,0.5952380952380952,553.2699533455814,0.0018041750124898268,926,0,6,12,1.0,
NF_FQ_ar5182_s2015-02-07T19:48:00_e2015-02-08T07:36:00,1,NF,0,FL,0,FL,True,0.027501430362462997,0.1326579749584198,74,168,0.44047619047619047,692.3908612116119,0.0014421880297825498,0.44047619047619047,0.5595238095238095,636.1743987617405,0.0015694290322137243,892,0,6,12,1.0,
NF_FQ_ar5141_s2015-02-08T04:24:00_e2015-02-08T16:12:00,1,NF,0,FL,0,FL,True,0.010991513729095459,0.0836297944188118,61,168,0.3630952380952381,241.93474518847532,0.004116331730251978,0.3630952380952381,0.6369047619047619,239.81725139286036,0.004152526424980397,867,0,6,12,1.0,
NF_FQ_ar5161_s2015-02-08T07:12:00_e2015-02-08T19:00:00,1,NF,0,FL,0,FL,True,0.027001354843378067,0.1353115290403366,61,168,0.3630952380952381,470.6096418962129,0.0021203977000539566,0.3630952380952381,0.6369047619047619,462.56206502450436,0.0021572084418666547,918,0,6,12,1.0,
NF_FQ_ar5172_s2015-02-08T10:24:00_e2015-02-08T22:12:00,1,NF,0,FL,0,FL,True,0.015107903629541397,0.09640482068061829,77,168,0.4583333333333333,394.44076699171853,0.0025288237416880755,0.4583333333333333,0.5416666666666667,342.9366903197618,0.002907511841991294,885,0,6,12,1.0,
NF_FQ_ar5150_s2015-02-08T14:12:00_e2015-02-09T02:00:00,1,NF,0,FL,0,FL,True,0.046691883355379105,0.1722971498966217,68,168,0.40476190476190477,686.643903715654,0.0014542410608114802,0.40476190476190477,0.5952380952380952,650.2322690349062,0.00153555044420933,926,0,6,12,1.0,
NF_FQ_ar5163_s2015-02-08T17:36:00_e2015-02-09T05:24:00,1,NF,0,FL,0,FL,True,0.019582532346248627,0.09790655225515366,35,168,0.20833333333333334,484.2682905341955,0.0020607157308778095,0.20833333333333334,0.7916666666666666,482.2781227593081,0.0020692018796349284,926,0,6,12,1.0,
NF_FQ_ar5157_s2015-02-08T21:12:00_e2015-02-09T09:00:00,1,NF,0,FL,0,FL,True,0.03198713809251785,0.14385885000228882,58,168,0.34523809523809523,691.4833351042322,0.001444078072795038,0.34523809523809523,0.6547619047619048,670.600631336728,0.001488980136915057,926,0,6,12,1.0,
