file,label,icme_start_time,icme_end_time,duration_hours,n_timesteps,speed_mean_kms
icme/ICME_Wind_2022-06-06_09-44.csv,1,2022-06-06 09:44:00,2022-06-07 10:06:00,24.37,25,318.0
quiet/QUIET_Wind_2022-06-05_08-22.csv,0,2022-06-05 08:22:00,2022-06-06 08:44:00,24.37,24,281.2
icme/ICME_Wind_2022-04-14_12-58.csv,1,2022-04-14 12:58:00,2022-04-15 02:08:00,13.17,14,506.9
quiet/QUIET_Wind_2022-04-13_22-48.csv,0,2022-04-13 22:48:00,2022-04-14 11:58:00,13.17,13,433.5
icme/ICME_Wind_2022-04-13_01-46.csv,1,2022-04-13 01:46:00,2022-04-13 23:04:00,21.3,22,459.1
quiet/QUIET_Wind_2022-04-12_03-28.csv,0,2022-04-12 03:28:00,2022-04-13 00:46:00,21.3,21,471.6
icme/ICME_Wind_2022-04-09_13-26.csv,1,2022-04-09 13:26:00,2022-04-09 23:32:00,10.1,10,382.2
quiet/QUIET_Wind_2022-04-09_02-20.csv,0,2022-04-09 02:20:00,2022-04-09 12:26:00,10.1,10,362.9
icme/ICME_Wind_2022-04-08_22-26.csv,1,2022-04-08 22:26:00,2022-04-09 04:12:00,5.77,6,353.5
quiet/QUIET_Wind_2022-04-08_15-26.csv,0,2022-04-08 15:26:00,2022-04-08 21:26:00,6.0,6,357.7
icme/ICME_Wind_2022-03-31_01-40.csv,1,2022-03-31 01:40:00,2022-04-01 12:04:00,34.4,35,506.7
quiet/QUIET_Wind_2022-03-29_14-16.csv,0,2022-03-29 14:16:00,2022-03-31 00:40:00,34.4,34,399.9
icme/ICME_Wind_2022-03-13_10-04.csv,1,2022-03-13 10:04:00,2022-03-15 12:10:00,50.1,50,420.9
quiet/QUIET_Wind_2022-03-11_09-04.csv,0,2022-03-11 09:04:00,2022-03-13 09:04:00,48.0,48,375.7
icme/ICME_Wind_2022-03-10_16-12.csv,1,2022-03-10 16:12:00,2022-03-11 00:58:00,8.77,8,369.0
quiet/QUIET_Wind_2022-03-10_06-26.csv,0,2022-03-10 06:26:00,2022-03-10 15:12:00,8.77,9,342.3
icme/ICME_Wind_2022-02-11_09-18.csv,1,2022-02-11 09:18:00,2022-02-11 17:38:00,8.33,8,419.5
quiet/QUIET_Wind_2022-02-10_23-58.csv,0,2022-02-10 23:58:00,2022-02-11 08:18:00,8.33,9,384.2
icme/ICME_Wind_2022-02-09_20-04.csv,1,2022-02-09 20:04:00,2022-02-11 05:52:00,33.8,33,403.7
quiet/QUIET_Wind_2022-02-08_09-16.csv,0,2022-02-08 09:16:00,2022-02-09 19:04:00,33.8,34,390.6
icme/ICME_Wind_2022-02-03_22-52.csv,1,2022-02-03 22:52:00,2022-02-04 13:52:00,15.0,15,537.1
quiet/QUIET_Wind_2022-02-03_06-52.csv,0,2022-02-03 06:52:00,2022-02-03 21:52:00,15.0,15,524.9
icme/ICME_Wind_2022-02-01_21-26.csv,1,2022-02-01 21:26:00,2022-02-03 10:40:00,37.23,37,452.7
quiet/QUIET_Wind_2022-01-31_07-12.csv,0,2022-01-31 07:12:00,2022-02-01 20:26:00,37.23,37,424.9
icme/ICME_Wind_2021-12-27_08-30.csv,1,2021-12-27 08:30:00,2021-12-28 16:00:00,31.5,32,399.4
quiet/QUIET_Wind_2021-12-26_00-00.csv,0,2021-12-26 00:00:00,2021-12-27 07:30:00,31.5,32,355.6
icme/ICME_Wind_2021-11-27_21-54.csv,1,2021-11-27 21:54:00,2021-11-29 05:56:00,32.03,32,372.9
quiet/QUIET_Wind_2021-11-26_12-52.csv,0,2021-11-26 12:52:00,2021-11-27 20:54:00,32.03,32,343.0
icme/ICME_Wind_2021-11-03_19-40.csv,1,2021-11-03 19:40:00,2021-11-05 04:26:00,32.77,33,667.6
quiet/QUIET_Wind_2021-11-02_09-54.csv,0,2021-11-02 09:54:00,2021-11-03 18:40:00,32.77,33,560.8
icme/ICME_Wind_2021-10-31_09-32.csv,1,2021-10-31 09:32:00,2021-10-31 14:50:00,5.3,5,427.2
quiet/QUIET_Wind_2021-10-31_02-32.csv,0,2021-10-31 02:32:00,2021-10-31 08:32:00,6.0,6,375.0
icme/ICME_Wind_2021-10-17_01-18.csv,1,2021-10-17 01:18:00,2021-10-18 09:52:00,32.57,32,353.5
quiet/QUIET_Wind_2021-10-15_15-44.csv,0,2021-10-15 15:44:00,2021-10-17 00:18:00,32.57,33,373.2
icme/ICME_Wind_2021-10-16_00-08.csv,1,2021-10-16 00:08:00,2021-10-17 01:16:00,25.13,25,384.4
quiet/QUIET_Wind_2021-10-14_22-00.csv,0,2021-10-14 22:00:00,2021-10-15 23:08:00,25.13,26,362.2
icme/ICME_Wind_2021-10-12_01-48.csv,1,2021-10-12 01:48:00,2021-10-12 08:58:00,7.17,7,447.3
quiet/QUIET_Wind_2021-10-11_17-38.csv,0,2021-10-11 17:38:00,2021-10-12 00:48:00,7.17,7,371.0
icme/ICME_Wind_2021-10-06_02-20.csv,1,2021-10-06 02:20:00,2021-10-07 03:46:00,25.43,25,321.2
quiet/QUIET_Wind_2021-10-04_23-54.csv,0,2021-10-04 23:54:00,2021-10-06 01:20:00,25.43,26,303.1
icme/ICME_Wind_2021-10-01_12-48.csv,1,2021-10-01 12:48:00,2021-10-02 12:50:00,24.03,24,472.1
quiet/QUIET_Wind_2021-09-30_11-46.csv,0,2021-09-30 11:46:00,2021-10-01 11:48:00,24.03,24,479.0
icme/ICME_Wind_2021-09-27_00-20.csv,1,2021-09-27 00:20:00,2021-09-27 20:52:00,20.53,20,383.9
quiet/QUIET_Wind_2021-09-26_02-48.csv,0,2021-09-26 02:48:00,2021-09-26 23:20:00,20.53,21,407.0
icme/ICME_Wind_2021-09-17_01-14.csv,1,2021-09-17 01:14:00,2021-09-17 16:26:00,15.2,15,345.3
quiet/QUIET_Wind_2021-09-16_09-02.csv,0,2021-09-16 09:02:00,2021-09-17 00:14:00,15.2,15,342.1
icme/ICME_Wind_2021-09-10_22-34.csv,1,2021-09-10 22:34:00,2021-09-11 16:22:00,17.8,18,339.6
quiet/QUIET_Wind_2021-09-10_03-46.csv,0,2021-09-10 03:46:00,2021-09-10 21:34:00,17.8,18,361.3
icme/ICME_Wind_2021-09-10_10-42.csv,1,2021-09-10 10:42:00,2021-09-10 22:32:00,11.83,12,354.7
quiet/QUIET_Wind_2021-09-09_21-52.csv,0,2021-09-09 21:52:00,2021-09-10 09:42:00,11.83,12,368.3
icme/ICME_Wind_2021-08-27_00-14.csv,1,2021-08-27 00:14:00,2021-08-28 14:30:00,38.27,38,381.8
quiet/QUIET_Wind_2021-08-25_08-58.csv,0,2021-08-25 08:58:00,2021-08-26 23:14:00,38.27,39,380.4
icme/ICME_Wind_2021-08-06_10-00.csv,1,2021-08-06 10:00:00,2021-08-07 04:16:00,18.27,19,314.0
quiet/QUIET_Wind_2021-08-05_14-44.csv,0,2021-08-05 14:44:00,2021-08-06 09:00:00,18.27,19,300.8
icme/ICME_Wind_2021-08-02_08-46.csv,1,2021-08-02 08:46:00,2021-08-04 03:04:00,42.3,43,364.6
quiet/QUIET_Wind_2021-07-31_13-28.csv,0,2021-07-31 13:28:00,2021-08-02 07:46:00,42.3,42,394.9
icme/ICME_Wind_2021-07-14_08-50.csv,1,2021-07-14 08:50:00,2021-07-14 17:46:00,8.93,9,362.6
quiet/QUIET_Wind_2021-07-13_22-54.csv,0,2021-07-13 22:54:00,2021-07-14 07:50:00,8.93,9,343.8
icme/ICME_Wind_2021-07-09_23-40.csv,1,2021-07-09 23:40:00,2021-07-10 07:24:00,7.73,8,334.1
quiet/QUIET_Wind_2021-07-09_14-56.csv,0,2021-07-09 14:56:00,2021-07-09 22:40:00,7.73,8,322.2
icme/ICME_Wind_2021-07-05_00-36.csv,1,2021-07-05 00:36:00,2021-07-06 00:08:00,23.53,24,337.9
quiet/QUIET_Wind_2021-07-04_00-04.csv,0,2021-07-04 00:04:00,2021-07-04 23:36:00,23.53,23,342.6
icme/ICME_Wind_2021-06-11_00-42.csv,1,2021-06-11 00:42:00,2021-06-11 15:00:00,14.3,15,353.3
quiet/QUIET_Wind_2021-06-10_09-24.csv,0,2021-06-10 09:24:00,2021-06-10 23:42:00,14.3,14,345.9
icme/ICME_Wind_2021-05-26_11-44.csv,1,2021-05-26 11:44:00,2021-05-29 04:32:00,64.8,65,399.2
quiet/QUIET_Wind_2021-05-24_10-44.csv,0,2021-05-24 10:44:00,2021-05-26 10:44:00,48.0,48,324.2
icme/ICME_Wind_2021-05-12_05-54.csv,1,2021-05-12 05:54:00,2021-05-13 13:38:00,31.73,32,450.4
quiet/QUIET_Wind_2021-05-10_21-10.csv,0,2021-05-10 21:10:00,2021-05-12 04:54:00,31.73,31,340.4
icme/ICME_Wind_2021-05-01_13-28.csv,1,2021-05-01 13:28:00,2021-05-02 14:06:00,24.63,25,357.1
quiet/QUIET_Wind_2021-04-30_11-50.csv,0,2021-04-30 11:50:00,2021-05-01 12:28:00,24.63,25,326.0
icme/ICME_Wind_2021-04-30_15-00.csv,1,2021-04-30 15:00:00,2021-05-01 12:44:00,21.73,22,328.1
quiet/QUIET_Wind_2021-04-29_16-16.csv,0,2021-04-29 16:16:00,2021-04-30 14:00:00,21.73,22,325.7
icme/ICME_Wind_2021-04-24_22-30.csv,1,2021-04-24 22:30:00,2021-04-25 22:46:00,24.27,24,480.5
quiet/QUIET_Wind_2021-04-23_21-14.csv,0,2021-04-23 21:14:00,2021-04-24 21:30:00,24.27,24,455.3
icme/ICME_Wind_2021-04-15_03-16.csv,1,2021-04-15 03:16:00,2021-04-15 13:12:00,9.93,10,383.1
quiet/QUIET_Wind_2021-04-14_16-20.csv,0,2021-04-14 16:20:00,2021-04-15 02:16:00,9.93,10,405.4
icme/ICME_Wind_2021-04-04_21-52.csv,1,2021-04-04 21:52:00,2021-04-06 10:02:00,36.17,37,318.5
quiet/QUIET_Wind_2021-04-03_08-42.csv,0,2021-04-03 08:42:00,2021-04-04 20:52:00,36.17,36,327.5
icme/ICME_Wind_2021-03-26_18-00.csv,1,2021-03-26 18:00:00,2021-03-27 19:02:00,25.03,26,371.3
quiet/QUIET_Wind_2021-03-25_15-58.csv,0,2021-03-25 15:58:00,2021-03-26 17:00:00,25.03,26,421.4
icme/ICME_Wind_2021-03-11_21-40.csv,1,2021-03-11 21:40:00,2021-03-12 09:26:00,11.77,12,359.7
quiet/QUIET_Wind_2021-03-11_08-54.csv,0,2021-03-11 08:54:00,2021-03-11 20:40:00,11.77,12,363.8
icme/ICME_Wind_2021-02-24_04-08.csv,1,2021-02-24 04:08:00,2021-02-24 15:36:00,11.47,11,477.8
quiet/QUIET_Wind_2021-02-23_15-40.csv,0,2021-02-23 15:40:00,2021-02-24 03:08:00,11.47,12,515.2
icme/ICME_Wind_2021-02-15_18-58.csv,1,2021-02-15 18:58:00,2021-02-16 14:52:00,19.9,20,348.6
quiet/QUIET_Wind_2021-02-14_22-04.csv,0,2021-02-14 22:04:00,2021-02-15 17:58:00,19.9,19,333.2
icme/ICME_Wind_2020-11-01_11-54.csv,1,2020-11-01 11:54:00,2020-11-03 07:06:00,43.2,44,348.3
quiet/QUIET_Wind_2020-10-30_15-42.csv,0,2020-10-30 15:42:00,2020-11-01 10:54:00,43.2,43,391.8
icme/ICME_Wind_2020-10-05_06-52.csv,1,2020-10-05 06:52:00,2020-10-06 11:58:00,29.1,29,350.8
quiet/QUIET_Wind_2020-10-04_00-46.csv,0,2020-10-04 00:46:00,2020-10-05 05:52:00,29.1,29,359.6
icme/ICME_Wind_2020-07-24_01-42.csv,1,2020-07-24 01:42:00,2020-07-25 11:36:00,33.9,34,358.6
quiet/QUIET_Wind_2020-07-22_14-48.csv,0,2020-07-22 14:48:00,2020-07-24 00:42:00,33.9,34,307.2
icme/ICME_Wind_2020-07-13_20-18.csv,1,2020-07-13 20:18:00,2020-07-14 06:18:00,10.0,10,375.4
quiet/QUIET_Wind_2020-07-13_09-18.csv,0,2020-07-13 09:18:00,2020-07-13 19:18:00,10.0,10,304.4
icme/ICME_Wind_2020-06-30_01-12.csv,1,2020-06-30 01:12:00,2020-07-01 16:10:00,38.97,39,333.3
quiet/QUIET_Wind_2020-06-28_09-14.csv,0,2020-06-28 09:14:00,2020-06-30 00:12:00,38.97,39,331.6
icme/ICME_Wind_2020-06-26_18-04.csv,1,2020-06-26 18:04:00,2020-06-27 00:48:00,6.73,6,333.8
quiet/QUIET_Wind_2020-06-26_10-20.csv,0,2020-06-26 10:20:00,2020-06-26 17:04:00,6.73,7,318.7
icme/ICME_Wind_2020-05-29_21-20.csv,1,2020-05-29 21:20:00,2020-05-30 15:54:00,18.57,18,345.8
quiet/QUIET_Wind_2020-05-29_01-46.csv,0,2020-05-29 01:46:00,2020-05-29 20:20:00,18.57,19,291.9
icme/ICME_Wind_2020-04-20_01-34.csv,1,2020-04-20 01:34:00,2020-04-21 11:18:00,33.73,34,346.1
quiet/QUIET_Wind_2020-04-18_14-50.csv,0,2020-04-18 14:50:00,2020-04-20 00:34:00,33.73,34,315.9
icme/ICME_Wind_2020-02-17_22-36.csv,1,2020-02-17 22:36:00,2020-02-18 21:10:00,22.57,23,375.4
quiet/QUIET_Wind_2020-02-16_23-02.csv,0,2020-02-16 23:02:00,2020-02-17 21:36:00,22.57,22,327.5
icme/ICME_Wind_2020-01-04_09-06.csv,1,2020-01-04 09:06:00,2020-01-05 05:10:00,20.07,20,368.8
quiet/QUIET_Wind_2020-01-03_12-02.csv,0,2020-01-03 12:02:00,2020-01-04 08:06:00,20.07,20,374.3
icme/ICME_Wind_2019-11-11_05-44.csv,1,2019-11-11 05:44:00,2019-11-13 00:56:00,43.2,43,343.2
quiet/QUIET_Wind_2019-11-09_09-32.csv,0,2019-11-09 09:32:00,2019-11-11 04:44:00,43.2,43,320.3
icme/ICME_Wind_2019-10-29_17-04.csv,1,2019-10-29 17:04:00,2019-10-30 23:30:00,30.43,30,382.2
quiet/QUIET_Wind_2019-10-28_09-38.csv,0,2019-10-28 09:38:00,2019-10-29 16:04:00,30.43,31,444.8
icme/ICME_Wind_2019-08-20_00-40.csv,1,2019-08-20 00:40:00,2019-08-20 12:10:00,11.5,12,371.8
quiet/QUIET_Wind_2019-08-19_12-10.csv,0,2019-08-19 12:10:00,2019-08-19 23:40:00,11.5,11,347.7
icme/ICME_Wind_2019-05-26_21-30.csv,1,2019-05-26 21:30:00,2019-05-27 23:52:00,26.37,26,348.4
quiet/QUIET_Wind_2019-05-25_18-08.csv,0,2019-05-25 18:08:00,2019-05-26 20:30:00,26.37,26,320.8
icme/ICME_Wind_2019-05-13_22-56.csv,1,2019-05-13 22:56:00,2019-05-15 18:08:00,43.2,44,476.9
quiet/QUIET_Wind_2019-05-12_02-44.csv,0,2019-05-12 02:44:00,2019-05-13 21:56:00,43.2,43,340.1
icme/ICME_Wind_2019-05-10_17-04.csv,1,2019-05-10 17:04:00,2019-05-12 14:40:00,45.6,45,351.5
quiet/QUIET_Wind_2019-05-08_18-28.csv,0,2019-05-08 18:28:00,2019-05-10 16:04:00,45.6,46,347.2
icme/ICME_Wind_2018-09-07_02-36.csv,1,2018-09-07 02:36:00,2018-09-07 23:42:00,21.1,21,444.0
quiet/QUIET_Wind_2018-09-06_04-30.csv,0,2018-09-06 04:30:00,2018-09-07 01:36:00,21.1,21,393.1
icme/ICME_Wind_2018-08-25_01-16.csv,1,2018-08-25 01:16:00,2018-08-26 11:58:00,34.7,34,401.9
quiet/QUIET_Wind_2018-08-23_13-34.csv,0,2018-08-23 13:34:00,2018-08-25 00:16:00,34.7,35,364.0
icme/ICME_Wind_2018-08-11_00-10.csv,1,2018-08-11 00:10:00,2018-08-11 13:10:00,13.0,13,379.1
quiet/QUIET_Wind_2018-08-10_10-10.csv,0,2018-08-10 10:10:00,2018-08-10 23:10:00,13.0,13,369.6
icme/ICME_Wind_2018-07-16_04-50.csv,1,2018-07-16 04:50:00,2018-07-17 00:00:00,19.17,20,339.6
quiet/QUIET_Wind_2018-07-15_08-40.csv,0,2018-07-15 08:40:00,2018-07-16 03:50:00,19.17,19,346.0
icme/ICME_Wind_2018-07-10_11-34.csv,1,2018-07-10 11:34:00,2018-07-11 06:52:00,19.3,19,342.7
quiet/QUIET_Wind_2018-07-09_15-16.csv,0,2018-07-09 15:16:00,2018-07-10 10:34:00,19.3,19,373.0
icme/ICME_Wind_2018-06-06_12-22.csv,1,2018-06-06 12:22:00,2018-06-07 11:06:00,22.73,23,408.6
quiet/QUIET_Wind_2018-06-05_12-38.csv,0,2018-06-05 12:38:00,2018-06-06 11:22:00,22.73,23,411.7
icme/ICME_Wind_2018-03-09_17-06.csv,1,2018-03-09 17:06:00,2018-03-11 00:24:00,31.3,31,409.5
quiet/QUIET_Wind_2018-03-08_08-48.csv,0,2018-03-08 08:48:00,2018-03-09 16:06:00,31.3,32,350.6
icme/ICME_Wind_2018-01-19_00-42.csv,1,2018-01-19 00:42:00,2018-01-19 12:06:00,11.4,12,356.5
quiet/QUIET_Wind_2018-01-18_12-18.csv,0,2018-01-18 12:18:00,2018-01-18 23:42:00,11.4,11,318.1
icme/ICME_Wind_2017-12-24_19-30.csv,1,2017-12-24 19:30:00,2017-12-25 09:57:00,14.45,14,529.6
quiet/QUIET_Wind_2017-12-24_04-03.csv,0,2017-12-24 04:03:00,2017-12-24 18:30:00,14.45,14,475.3
icme/ICME_Wind_2017-11-15_11-47.csv,1,2017-11-15 11:47:00,2017-11-15 19:23:00,7.6,8,420.0
quiet/QUIET_Wind_2017-11-15_03-11.csv,0,2017-11-15 03:11:00,2017-11-15 10:47:00,7.6,7,377.7
icme/ICME_Wind_2017-11-14_01-08.csv,1,2017-11-14 01:08:00,2017-11-14 14:13:00,13.08,13,378.3
quiet/QUIET_Wind_2017-11-13_11-03.csv,0,2017-11-13 11:03:00,2017-11-14 00:08:00,13.08,13,377.3
icme/ICME_Wind_2017-09-07_22-28.csv,1,2017-09-07 22:28:00,2017-09-08 14:19:00,15.85,16,745.8
quiet/QUIET_Wind_2017-09-07_05-37.csv,0,2017-09-07 05:37:00,2017-09-07 21:28:00,15.85,16,506.0
icme/ICME_Wind_2017-09-06_23-02.csv,1,2017-09-06 23:02:00,2017-09-07 11:08:00,12.1,12,535.6
quiet/QUIET_Wind_2017-09-06_09-56.csv,0,2017-09-06 09:56:00,2017-09-06 22:02:00,12.1,13,427.8
icme/ICME_Wind_2017-07-16_05-10.csv,1,2017-07-16 05:10:00,2017-07-17 14:50:00,33.67,33,513.8
quiet/QUIET_Wind_2017-07-14_18-30.csv,0,2017-07-14 18:30:00,2017-07-16 04:10:00,33.67,34,329.8
icme/ICME_Wind_2017-05-27_14-43.csv,1,2017-05-27 14:43:00,2017-05-29 10:41:00,43.97,44,360.9
quiet/QUIET_Wind_2017-05-25_17-45.csv,0,2017-05-25 17:45:00,2017-05-27 13:43:00,43.97,44,319.6
icme/ICME_Wind_2017-04-13_21-56.csv,1,2017-04-13 21:56:00,2017-04-14 19:42:00,21.77,22,406.8
quiet/QUIET_Wind_2017-04-12_23-10.csv,0,2017-04-12 23:10:00,2017-04-13 20:56:00,21.77,21,388.5
icme/ICME_Wind_2017-04-09_08-32.csv,1,2017-04-09 08:32:00,2017-04-10 08:09:00,23.62,24,455.4
quiet/QUIET_Wind_2017-04-08_07-55.csv,0,2017-04-08 07:55:00,2017-04-09 07:32:00,23.62,24,550.2
icme/ICME_Wind_2017-04-04_01-31.csv,1,2017-04-04 01:31:00,2017-04-05 02:46:00,25.25,25,417.2
quiet/QUIET_Wind_2017-04-02_23-16.csv,0,2017-04-02 23:16:00,2017-04-04 00:31:00,25.25,25,419.4
icme/ICME_Wind_2016-10-12_21-16.csv,1,2016-10-12 21:16:00,2016-10-14 13:51:00,40.58,40,395.2
quiet/QUIET_Wind_2016-10-11_03-41.csv,0,2016-10-11 03:41:00,2016-10-12 20:16:00,40.58,41,375.7
icme/ICME_Wind_2016-09-14_02-10.csv,1,2016-09-14 02:10:00,2016-09-15 16:03:00,37.88,38,307.6
quiet/QUIET_Wind_2016-09-12_11-17.csv,0,2016-09-12 11:17:00,2016-09-14 01:10:00,37.88,38,286.5
icme/ICME_Wind_2016-08-02_12-37.csv,1,2016-08-02 12:37:00,2016-08-03 02:51:00,14.23,14,411.2
quiet/QUIET_Wind_2016-08-01_21-23.csv,0,2016-08-01 21:23:00,2016-08-02 11:37:00,14.23,14,327.6
icme/ICME_Wind_2016-07-24_15-29.csv,1,2016-07-24 15:29:00,2016-07-25 12:18:00,20.82,21,435.5
quiet/QUIET_Wind_2016-07-23_17-40.csv,0,2016-07-23 17:40:00,2016-07-24 14:29:00,20.82,21,383.9
icme/ICME_Wind_2016-07-19_23-01.csv,1,2016-07-19 23:01:00,2016-07-20 11:57:00,12.93,12,514.8
quiet/QUIET_Wind_2016-07-19_09-05.csv,0,2016-07-19 09:05:00,2016-07-19 22:01:00,12.93,13,331.2
icme/ICME_Wind_2016-04-17_02-13.csv,1,2016-04-17 02:13:00,2016-04-18 06:59:00,28.77,28,404.4
quiet/QUIET_Wind_2016-04-15_20-27.csv,0,2016-04-15 20:27:00,2016-04-17 01:13:00,28.77,29,405.7
icme/ICME_Wind_2016-04-16_04-40.csv,1,2016-04-16 04:40:00,2016-04-16 21:19:00,16.65,17,422.1
quiet/QUIET_Wind_2016-04-15_11-01.csv,0,2016-04-15 11:01:00,2016-04-16 03:40:00,16.65,16,374.9
icme/ICME_Wind_2016-04-14_06-57.csv,1,2016-04-14 06:57:00,2016-04-15 10:08:00,27.18,28,416.4
quiet/QUIET_Wind_2016-04-13_02-46.csv,0,2016-04-13 02:46:00,2016-04-14 05:57:00,27.18,27,534.1
icme/ICME_Wind_2016-01-18_21-18.csv,1,2016-01-18 21:18:00,2016-01-20 20:22:00,47.07,47,358.1
quiet/QUIET_Wind_2016-01-16_21-14.csv,0,2016-01-16 21:14:00,2016-01-18 20:18:00,47.07,47,318.7
icme/ICME_Wind_2015-12-31_00-19.csv,1,2015-12-31 00:19:00,2016-01-01 11:56:00,35.62,35,446.5
quiet/QUIET_Wind_2015-12-29_11-42.csv,0,2015-12-29 11:42:00,2015-12-30 23:19:00,35.62,36,370.9
icme/ICME_Wind_2015-12-19_15-35.csv,1,2015-12-19 15:35:00,2015-12-21 23:02:00,55.45,56,415.9
quiet/QUIET_Wind_2015-12-17_14-35.csv,0,2015-12-17 14:35:00,2015-12-19 14:35:00,48.0,48,403.8
icme/ICME_Wind_2015-11-06_17-46.csv,1,2015-11-06 17:46:00,2015-11-08 16:47:00,47.02,47,535.2
quiet/QUIET_Wind_2015-11-04_17-45.csv,0,2015-11-04 17:45:00,2015-11-06 16:46:00,47.02,47,529.9
icme/ICME_Wind_2015-10-24_17-59.csv,1,2015-10-24 17:59:00,2015-10-28 13:11:00,91.2,92,408.3
quiet/QUIET_Wind_2015-10-22_16-59.csv,0,2015-10-22 16:59:00,2015-10-24 16:59:00,48.0,48,437.4
icme/ICME_Wind_2015-10-06_21-35.csv,1,2015-10-06 21:35:00,2015-10-07 10:04:00,12.48,13,426.3
quiet/QUIET_Wind_2015-10-06_08-06.csv,0,2015-10-06 08:06:00,2015-10-06 20:35:00,12.48,12,387.2
icme/ICME_Wind_2015-09-07_13-05.csv,1,2015-09-07 13:05:00,2015-09-09 14:52:00,49.78,49,493.0
quiet/QUIET_Wind_2015-09-05_12-05.csv,0,2015-09-05 12:05:00,2015-09-07 12:05:00,48.0,48,468.9
icme/ICME_Wind_2015-06-22_18-07.csv,1,2015-06-22 18:07:00,2015-06-24 13:03:00,42.93,43,612.1
quiet/QUIET_Wind_2015-06-20_22-11.csv,0,2015-06-20 22:11:00,2015-06-22 17:07:00,42.93,43,343.9
icme/ICME_Wind_2015-05-10_08-23.csv,1,2015-05-10 08:23:00,2015-05-11 04:47:00,20.4,20,364.4
quiet/QUIET_Wind_2015-05-09_10-59.csv,0,2015-05-09 10:59:00,2015-05-10 07:23:00,20.4,21,378.3
icme/ICME_Wind_2015-05-08_02-52.csv,1,2015-05-08 02:52:00,2015-05-09 10:34:00,31.7,32,383.1
quiet/QUIET_Wind_2015-05-06_18-10.csv,0,2015-05-06 18:10:00,2015-05-08 01:52:00,31.7,31,414.4
icme/ICME_Wind_2015-05-06_00-56.csv,1,2015-05-06 00:56:00,2015-05-07 14:23:00,37.45,38,434.5
quiet/QUIET_Wind_2015-05-04_10-29.csv,0,2015-05-04 10:29:00,2015-05-05 23:56:00,37.45,37,365.7
icme/ICME_Wind_2015-04-09_09-09.csv,1,2015-04-09 09:09:00,2015-04-11 09:36:00,48.45,48,386.8
quiet/QUIET_Wind_2015-04-07_08-09.csv,0,2015-04-07 08:09:00,2015-04-09 08:09:00,48.0,48,359.0
icme/ICME_Wind_2015-03-31_07-32.csv,1,2015-03-31 07:32:00,2015-04-01 09:50:00,26.3,26,394.4
quiet/QUIET_Wind_2015-03-30_04-14.csv,0,2015-03-30 04:14:00,2015-03-31 06:32:00,26.3,26,326.0
icme/ICME_Wind_2015-03-28_03-36.csv,1,2015-03-28 03:36:00,2015-03-29 14:24:00,34.8,35,394.7
quiet/QUIET_Wind_2015-03-26_15-48.csv,0,2015-03-26 15:48:00,2015-03-28 02:36:00,34.8,35,405.5
icme/ICME_Wind_2015-01-07_05-38.csv,1,2015-01-07 05:38:00,2015-01-07 21:07:00,15.48,16,449.8
quiet/QUIET_Wind_2015-01-06_13-09.csv,0,2015-01-06 13:09:00,2015-01-07 04:38:00,15.48,15,472.7
icme/ICME_Wind_2014-09-12_15-17.csv,1,2014-09-12 15:17:00,2014-09-14 11:39:00,44.37,44,602.5
quiet/QUIET_Wind_2014-09-10_17-55.csv,0,2014-09-10 17:55:00,2014-09-12 14:17:00,44.37,45,391.1
icme/ICME_Wind_2014-08-26_02-40.csv,1,2014-08-26 02:40:00,2014-08-27 21:49:00,43.15,43,291.7
quiet/QUIET_Wind_2014-08-24_06-31.csv,0,2014-08-24 06:31:00,2014-08-26 01:40:00,43.15,43,271.1
icme/ICME_Wind_2014-08-19_05-49.csv,1,2014-08-19 05:49:00,2014-08-21 19:10:00,61.35,62,353.8
quiet/QUIET_Wind_2014-08-17_04-49.csv,0,2014-08-17 04:49:00,2014-08-19 04:49:00,48.0,48,296.9
icme/ICME_Wind_2014-07-02_23-48.csv,1,2014-07-02 23:48:00,2014-07-03 12:00:00,12.2,13,332.9
quiet/QUIET_Wind_2014-07-02_10-36.csv,0,2014-07-02 10:36:00,2014-07-02 22:48:00,12.2,12,307.9
icme/ICME_Wind_2014-06-29_16-47.csv,1,2014-06-29 16:47:00,2014-06-30 11:16:00,18.48,19,347.9
quiet/QUIET_Wind_2014-06-28_21-18.csv,0,2014-06-28 21:18:00,2014-06-29 15:47:00,18.48,18,339.6
icme/ICME_Wind_2014-06-22_18-28.csv,1,2014-06-22 18:28:00,2014-06-23 22:04:00,27.6,28,356.8
quiet/QUIET_Wind_2014-06-21_13-52.csv,0,2014-06-21 13:52:00,2014-06-22 17:28:00,27.6,28,403.5
icme/ICME_Wind_2014-06-07_16-30.csv,1,2014-06-07 16:30:00,2014-06-10 16:47:00,72.28,72,489.5
quiet/QUIET_Wind_2014-06-05_15-30.csv,0,2014-06-05 15:30:00,2014-06-07 15:30:00,48.0,48,344.9
icme/ICME_Wind_2014-04-29_19-11.csv,1,2014-04-29 19:11:00,2014-04-30 16:33:00,21.37,21,302.4
quiet/QUIET_Wind_2014-04-28_20-49.csv,0,2014-04-28 20:49:00,2014-04-29 18:11:00,21.37,22,276.3
icme/ICME_Wind_2014-04-20_10-20.csv,1,2014-04-20 10:20:00,2014-04-22 06:13:00,43.88,44,593.3
quiet/QUIET_Wind_2014-04-18_13-27.csv,0,2014-04-18 13:27:00,2014-04-20 09:20:00,43.88,44,498.7
